@relation intel

@attribute id numeric
@attribute scenario numeric
@attribute who {a,b,c,d,e,f,g}
@attribute what {a,b,c,d,e,f,g,h,i,k,l,n,o,p,q,s,t,u,v,w,x,y,z,zb}
@attribute persistence {once,continuous}
@attribute reason {a,b,c,d,e,f}
@attribute where {a,b,c,d}
@attribute notify {yes,no}
@attribute nalways {once,always,blank}
@attribute notify_combined {notify_me_always,notify_me_once,do_not_notify_me}
@attribute five.one {notify_me_always,other_two}
@attribute allow {yes,no}
@attribute aalways {always,once}
@attribute allow_combined {yesalways,yesonce,noalways,noonce}
@attribute seven.one {yesalways,others}
@attribute score_allow numeric
@attribute comfort numeric
@attribute risk numeric
@attribute approp numeric
@attribute cluster {cluster0,cluster1,cluster2,cluster3,cluster4}

@data
20,18300,a,e,once,e,a,yes,always,notify_me_always,notify_me_always,no,always,noalways,others,0,1,3,3,cluster3
20,18310,f,d,continuous,c,a,no,blank,do_not_notify_me,other_two,yes,once,yesonce,others,2,6,3,4,cluster3
20,18320,b,t,once,f,c,yes,always,notify_me_always,notify_me_always,no,always,noalways,others,0,2,4,4,cluster3
20,18330,g,y,continuous,e,c,yes,once,notify_me_once,other_two,yes,once,yesonce,others,2,4,4,4,cluster3
20,18340,b,f,continuous,f,b,no,blank,do_not_notify_me,other_two,yes,always,yesalways,yesalways,3,4,4,4,cluster3
21,13870,c,d,once,f,a,no,blank,do_not_notify_me,other_two,yes,always,yesalways,yesalways,3,5,3,3,cluster1
21,13880,e,t,continuous,b,c,yes,always,notify_me_always,notify_me_always,no,always,noalways,others,0,1,2,3,cluster1
21,13890,d,s,once,a,b,yes,always,notify_me_always,notify_me_always,yes,always,yesalways,yesalways,3,5,3,3,cluster1
21,13900,g,v,continuous,d,a,yes,always,notify_me_always,notify_me_always,no,always,noalways,others,0,1,1,1,cluster1
21,13910,c,o,continuous,f,b,yes,always,notify_me_always,notify_me_always,yes,once,yesonce,others,2,3,1,3,cluster1
21,13920,f,u,once,c,d,yes,always,notify_me_always,notify_me_always,no,always,noalways,others,0,1,1,1,cluster1
21,13930,a,b,once,d,c,yes,always,notify_me_always,notify_me_always,no,always,noalways,others,0,1,1,1,cluster1
21,13940,g,h,once,c,d,yes,always,notify_me_always,notify_me_always,yes,once,yesonce,others,2,3,1,1,cluster1
21,13950,f,g,continuous,b,c,yes,always,notify_me_always,notify_me_always,no,always,noalways,others,0,1,1,1,cluster1
21,13960,b,c,continuous,e,d,yes,always,notify_me_always,notify_me_always,no,always,noalways,others,0,1,1,1,cluster1
21,13970,e,f,once,a,b,yes,always,notify_me_always,notify_me_always,no,always,noalways,others,0,1,1,1,cluster1
21,13980,d,e,continuous,f,b,yes,always,notify_me_always,notify_me_always,no,always,noalways,others,0,1,1,1,cluster1
21,13990,b,q,once,f,a,yes,always,notify_me_always,notify_me_always,no,always,noalways,others,0,1,3,2,cluster1
21,14000,a,p,continuous,e,d,yes,always,notify_me_always,notify_me_always,no,always,noalways,others,0,1,1,1,cluster1
22,20030,f,i,once,d,c,yes,always,notify_me_always,notify_me_always,no,always,noalways,others,0,1,3,1,cluster2
22,20040,e,h,continuous,c,b,no,blank,do_not_notify_me,other_two,yes,always,yesalways,yesalways,3,5,6,6,cluster2
22,20050,e,v,once,d,c,no,blank,do_not_notify_me,other_two,yes,always,yesalways,yesalways,3,5,3,3,cluster2
22,20060,g,d,continuous,e,d,yes,always,notify_me_always,notify_me_always,yes,always,yesalways,yesalways,3,3,3,3,cluster2
22,20070,a,d,continuous,f,c,no,blank,do_not_notify_me,other_two,yes,always,yesalways,yesalways,3,2,3,3,cluster2
22,20080,f,w,continuous,e,d,yes,always,notify_me_always,notify_me_always,yes,always,yesalways,yesalways,3,3,3,3,cluster2
22,20090,d,g,once,b,a,no,blank,do_not_notify_me,other_two,no,always,noalways,others,0,1,3,3,cluster2
22,20100,b,e,once,f,d,yes,always,notify_me_always,notify_me_always,no,always,noalways,others,0,1,1,1,cluster2
22,20110,g,x,once,f,a,yes,always,notify_me_always,notify_me_always,yes,always,yesalways,yesalways,3,2,3,3,cluster2
22,20120,c,f,continuous,a,d,yes,always,notify_me_always,notify_me_always,yes,always,yesalways,yesalways,3,3,3,3,cluster2
22,20130,c,t,once,b,a,yes,always,notify_me_always,notify_me_always,yes,always,yesalways,yesalways,3,3,3,3,cluster2
22,20140,b,s,continuous,a,d,yes,always,notify_me_always,notify_me_always,yes,always,yesalways,yesalways,3,2,3,3,cluster2
22,20150,a,o,once,f,d,yes,always,notify_me_always,notify_me_always,yes,always,yesalways,yesalways,3,1,1,1,cluster2
22,20160,d,u,continuous,c,b,yes,always,notify_me_always,notify_me_always,yes,always,yesalways,yesalways,3,1,2,2,cluster2
23,4910,b,w,continuous,d,a,yes,always,notify_me_always,notify_me_always,yes,once,yesonce,others,2,4,4,4,cluster4
23,4920,a,v,once,c,d,yes,always,notify_me_always,notify_me_always,no,always,noalways,others,0,2,2,2,cluster4
23,4930,e,z,once,f,d,yes,always,notify_me_always,notify_me_always,no,always,noalways,others,0,1,2,4,cluster4
23,4940,g,n,continuous,a,d,yes,always,notify_me_always,notify_me_always,no,always,noalways,others,0,1,1,3,cluster4
23,4950,e,l,continuous,f,c,yes,always,notify_me_always,notify_me_always,no,always,noalways,others,0,1,1,4,cluster4
23,4960,a,h,continuous,b,c,yes,always,notify_me_always,notify_me_always,no,always,noalways,others,0,1,1,1,cluster4
23,4970,b,i,once,c,d,yes,always,notify_me_always,notify_me_always,no,always,noalways,others,0,1,2,2,cluster4
23,4980,c,x,once,e,b,yes,always,notify_me_always,notify_me_always,no,once,noonce,others,1,1,4,1,cluster4
23,4990,d,k,once,e,b,yes,always,notify_me_always,notify_me_always,yes,once,yesonce,others,2,4,3,2,cluster4
23,5000,f,a,once,f,d,yes,always,notify_me_always,notify_me_always,no,always,noalways,others,0,1,2,3,cluster4
23,5010,f,p,continuous,a,d,yes,always,notify_me_always,notify_me_always,yes,always,yesalways,yesalways,3,3,4,3,cluster4
23,5020,c,d,continuous,d,a,yes,always,notify_me_always,notify_me_always,no,always,noalways,others,0,1,3,4,cluster4
23,5030,d,y,continuous,f,c,yes,always,notify_me_always,notify_me_always,yes,once,yesonce,others,2,3,4,4,cluster4
23,5040,g,zb,once,b,a,yes,always,notify_me_always,notify_me_always,no,always,noalways,others,0,1,1,1,cluster4
26,4490,d,h,once,e,c,yes,always,notify_me_always,notify_me_always,no,always,noalways,others,0,2,3,2,cluster2
26,4500,g,y,once,b,b,yes,always,notify_me_always,notify_me_always,yes,once,yesonce,others,2,3,3,4,cluster2
26,4510,c,u,once,e,c,yes,always,notify_me_always,notify_me_always,yes,once,yesonce,others,2,3,3,4,cluster2
26,4520,a,s,once,c,a,yes,always,notify_me_always,notify_me_always,no,always,noalways,others,0,1,2,1,cluster2
26,4530,c,g,continuous,d,b,yes,always,notify_me_always,notify_me_always,no,always,noalways,others,0,2,2,2,cluster2
26,4540,f,x,continuous,a,a,yes,always,notify_me_always,notify_me_always,no,always,noalways,others,0,3,2,1,cluster2
26,4550,e,w,once,f,a,yes,always,notify_me_always,notify_me_always,yes,once,yesonce,others,2,4,3,4,cluster2
26,4560,b,f,once,c,a,yes,always,notify_me_always,notify_me_always,yes,once,yesonce,others,2,3,3,2,cluster2
26,4570,f,d,once,f,a,yes,always,notify_me_always,notify_me_always,yes,always,yesalways,yesalways,3,3,3,2,cluster2
26,4580,d,v,continuous,f,d,yes,always,notify_me_always,notify_me_always,no,always,noalways,others,0,2,3,4,cluster2
26,4590,e,i,continuous,f,d,yes,always,notify_me_always,notify_me_always,no,always,noalways,others,0,3,3,3,cluster2
26,4600,b,t,continuous,d,b,yes,always,notify_me_always,notify_me_always,no,always,noalways,others,0,2,3,2,cluster2
26,4610,a,e,continuous,b,d,yes,always,notify_me_always,notify_me_always,no,always,noalways,others,0,2,3,2,cluster2
26,4620,g,k,continuous,a,a,yes,always,notify_me_always,notify_me_always,no,always,noalways,others,0,2,2,3,cluster2
27,25490,b,b,continuous,a,c,yes,always,notify_me_always,notify_me_always,no,always,noalways,others,0,1,6,4,cluster1
27,25500,a,a,once,f,c,yes,always,notify_me_always,notify_me_always,no,always,noalways,others,0,1,2,1,cluster1
27,25510,b,p,once,b,d,yes,always,notify_me_always,notify_me_always,no,always,noalways,others,0,1,2,1,cluster1
27,25520,f,f,continuous,e,c,yes,always,notify_me_always,notify_me_always,no,always,noalways,others,0,1,1,1,cluster1
27,25530,a,o,continuous,a,c,yes,always,notify_me_always,notify_me_always,no,always,noalways,others,0,1,1,1,cluster1
27,25540,g,u,continuous,f,a,yes,always,notify_me_always,notify_me_always,no,always,noalways,others,0,1,1,1,cluster1
27,25550,e,e,once,d,b,yes,always,notify_me_always,notify_me_always,no,always,noalways,others,0,1,1,1,cluster1
27,25560,e,s,continuous,e,c,yes,always,notify_me_always,notify_me_always,no,always,noalways,others,0,1,1,1,cluster1
27,25570,c,c,once,b,d,yes,always,notify_me_always,notify_me_always,no,always,noalways,others,0,1,1,1,cluster1
27,25580,c,q,continuous,c,a,yes,always,notify_me_always,notify_me_always,no,always,noalways,others,0,1,4,3,cluster1
27,25590,f,t,once,f,d,yes,always,notify_me_always,notify_me_always,no,always,noalways,others,0,1,1,1,cluster1
27,25600,g,g,once,f,d,yes,always,notify_me_always,notify_me_always,no,always,noalways,others,0,1,1,1,cluster1
27,25610,d,d,continuous,c,a,yes,always,notify_me_always,notify_me_always,no,always,noalways,others,0,3,1,1,cluster1
27,25620,d,o,once,d,b,yes,always,notify_me_always,notify_me_always,no,always,noalways,others,0,1,1,1,cluster1
28,21710,g,h,once,e,b,yes,always,notify_me_always,notify_me_always,yes,once,yesonce,others,2,4,4,3,cluster2
28,21720,e,f,once,c,d,yes,always,notify_me_always,notify_me_always,no,always,noalways,others,0,2,2,1,cluster2
28,21730,a,p,continuous,f,b,yes,always,notify_me_always,notify_me_always,no,always,noalways,others,0,1,2,1,cluster2
28,21740,a,b,once,f,a,yes,always,notify_me_always,notify_me_always,no,once,noonce,others,1,3,3,3,cluster2
28,21750,c,o,continuous,b,c,yes,always,notify_me_always,notify_me_always,no,once,noonce,others,1,3,4,4,cluster2
28,21760,g,v,continuous,f,c,yes,always,notify_me_always,notify_me_always,no,always,noalways,others,0,2,2,1,cluster2
28,21770,b,c,continuous,f,b,yes,always,notify_me_always,notify_me_always,no,always,noalways,others,0,2,3,2,cluster2
28,21780,b,q,once,a,b,yes,always,notify_me_always,notify_me_always,no,once,noonce,others,1,1,3,1,cluster2
28,21790,f,g,continuous,d,a,yes,always,notify_me_always,notify_me_always,no,always,noalways,others,0,1,2,1,cluster2
28,21800,f,u,once,e,b,yes,always,notify_me_always,notify_me_always,no,once,noonce,others,1,2,3,3,cluster2
28,21810,d,s,once,c,d,yes,always,notify_me_always,notify_me_always,yes,always,yesalways,yesalways,3,4,4,6,cluster2
28,21820,c,d,once,a,b,yes,always,notify_me_always,notify_me_always,no,once,noonce,others,1,3,4,4,cluster2
28,21830,d,e,continuous,b,c,yes,always,notify_me_always,notify_me_always,no,always,noalways,others,0,2,2,2,cluster2
28,21840,e,t,continuous,d,a,yes,always,notify_me_always,notify_me_always,no,always,noalways,others,0,2,3,2,cluster2
29,2250,d,f,continuous,d,b,yes,always,notify_me_always,notify_me_always,no,always,noalways,others,0,3,7,7,cluster2
29,2260,b,d,continuous,b,d,yes,always,notify_me_always,notify_me_always,no,always,noalways,others,0,3,4,3,cluster2
29,2270,c,s,continuous,d,b,yes,always,notify_me_always,notify_me_always,no,always,noalways,others,0,5,6,5,cluster2
29,2280,a,q,continuous,b,d,yes,always,notify_me_always,notify_me_always,no,always,noalways,others,0,1,4,3,cluster2
29,2290,e,g,once,e,c,yes,always,notify_me_always,notify_me_always,no,always,noalways,others,0,2,5,5,cluster2
29,2300,c,e,once,c,a,no,blank,do_not_notify_me,other_two,no,always,noalways,others,0,2,6,3,cluster2
29,2310,g,i,once,f,a,yes,always,notify_me_always,notify_me_always,no,always,noalways,others,0,3,3,3,cluster2
29,2320,f,h,continuous,f,d,yes,always,notify_me_always,notify_me_always,no,always,noalways,others,0,1,4,1,cluster2
29,2330,e,u,continuous,f,d,yes,always,notify_me_always,notify_me_always,no,always,noalways,others,0,3,4,4,cluster2
29,2340,b,o,once,c,a,yes,always,notify_me_always,notify_me_always,no,always,noalways,others,0,1,4,3,cluster2
29,2350,f,v,once,f,a,yes,always,notify_me_always,notify_me_always,no,always,noalways,others,0,1,4,1,cluster2
29,2360,a,c,once,a,c,yes,always,notify_me_always,notify_me_always,no,always,noalways,others,0,1,1,1,cluster2
29,2370,d,t,once,e,c,yes,always,notify_me_always,notify_me_always,no,always,noalways,others,0,4,4,4,cluster2
29,2380,g,w,continuous,a,a,yes,always,notify_me_always,notify_me_always,no,always,noalways,others,0,1,1,2,cluster2
30,21990,a,d,once,f,c,yes,always,notify_me_always,notify_me_always,no,once,noonce,others,1,5,5,1,cluster2
30,22000,d,u,once,c,b,yes,always,notify_me_always,notify_me_always,no,always,noalways,others,0,3,4,3,cluster2
30,22010,b,e,continuous,f,d,yes,always,notify_me_always,notify_me_always,yes,once,yesonce,others,2,3,4,2,cluster2
30,22020,b,s,once,a,d,yes,once,notify_me_once,other_two,yes,once,yesonce,others,2,6,5,5,cluster2
30,22030,g,d,once,e,d,yes,always,notify_me_always,notify_me_always,no,always,noalways,others,0,1,1,1,cluster2
30,22040,a,o,continuous,f,d,yes,always,notify_me_always,notify_me_always,no,always,noalways,others,0,1,1,1,cluster2
30,22050,d,g,continuous,b,a,yes,always,notify_me_always,notify_me_always,yes,always,yesalways,yesalways,3,6,6,6,cluster2
30,22060,g,x,continuous,f,a,yes,once,notify_me_once,other_two,yes,once,yesonce,others,2,5,3,3,cluster2
30,22070,f,i,continuous,d,c,yes,once,notify_me_once,other_two,no,always,noalways,others,0,1,4,1,cluster2
30,22080,c,t,continuous,b,a,yes,always,notify_me_always,notify_me_always,no,always,noalways,others,0,1,2,1,cluster2
30,22090,c,f,once,a,d,yes,once,notify_me_once,other_two,yes,once,yesonce,others,2,5,4,3,cluster2
30,22100,e,v,continuous,d,c,yes,always,notify_me_always,notify_me_always,no,always,noalways,others,0,2,3,2,cluster2
30,22110,e,h,once,c,b,yes,always,notify_me_always,notify_me_always,no,always,noalways,others,0,2,4,1,cluster2
30,22120,f,w,once,e,d,yes,always,notify_me_always,notify_me_always,no,always,noalways,others,0,1,1,1,cluster2
32,24090,e,w,once,e,c,yes,always,notify_me_always,notify_me_always,no,always,noalways,others,0,3,3,3,cluster2
32,24100,a,e,continuous,f,c,yes,always,notify_me_always,notify_me_always,no,always,noalways,others,0,2,2,2,cluster2
32,24110,a,s,once,a,c,yes,always,notify_me_always,notify_me_always,no,always,noalways,others,0,2,2,2,cluster2
32,24120,g,k,continuous,f,d,yes,once,notify_me_once,other_two,yes,always,yesalways,yesalways,3,4,4,4,cluster2
32,24130,e,i,continuous,d,b,yes,always,notify_me_always,notify_me_always,no,always,noalways,others,0,2,3,3,cluster2
32,24140,d,v,continuous,d,b,yes,once,notify_me_once,other_two,yes,once,yesonce,others,2,5,5,5,cluster2
32,24150,c,g,continuous,b,d,yes,once,notify_me_once,other_two,yes,once,yesonce,others,2,5,5,5,cluster2
32,24160,d,h,once,c,a,yes,once,notify_me_once,other_two,yes,once,yesonce,others,2,3,3,3,cluster2
32,24170,g,y,once,f,a,yes,always,notify_me_always,notify_me_always,no,always,noalways,others,0,1,2,2,cluster2
32,24180,b,t,continuous,b,d,yes,once,notify_me_once,other_two,no,always,noalways,others,0,3,2,2,cluster2
32,24190,f,x,continuous,f,d,yes,once,notify_me_once,other_two,no,always,noalways,others,0,2,2,2,cluster2
32,24200,b,f,once,a,c,yes,once,notify_me_once,other_two,no,always,noalways,others,0,2,2,2,cluster2
32,24210,c,u,once,c,a,yes,always,notify_me_always,notify_me_always,no,always,noalways,others,0,2,1,1,cluster2
32,24220,f,d,once,e,c,yes,once,notify_me_once,other_two,yes,always,yesalways,yesalways,3,3,4,3,cluster2
35,8970,c,k,continuous,e,a,yes,once,notify_me_once,other_two,no,always,noalways,others,0,2,5,2,cluster3
35,8980,g,o,once,c,c,yes,always,notify_me_always,notify_me_always,no,always,noalways,others,0,2,4,2,cluster3
35,8990,c,y,once,f,b,yes,once,notify_me_once,other_two,yes,once,yesonce,others,2,5,4,5,cluster3
35,9000,a,i,continuous,c,c,yes,always,notify_me_always,notify_me_always,no,always,noalways,others,0,2,4,3,cluster3
35,9010,f,n,once,a,c,yes,always,notify_me_always,notify_me_always,no,always,noalways,others,0,2,2,2,cluster3
35,9020,e,p,once,a,c,yes,always,notify_me_always,notify_me_always,yes,always,yesalways,yesalways,3,3,5,5,cluster3
35,9030,e,a,continuous,f,c,yes,always,notify_me_always,notify_me_always,no,always,noalways,others,0,2,4,2,cluster3
35,9040,b,x,continuous,e,a,yes,always,notify_me_always,notify_me_always,no,always,noalways,others,0,2,4,2,cluster3
35,9050,d,l,once,f,b,yes,always,notify_me_always,notify_me_always,yes,once,yesonce,others,2,4,6,4,cluster3
35,9060,d,z,continuous,f,c,yes,always,notify_me_always,notify_me_always,yes,once,yesonce,others,2,6,5,5,cluster3
35,9070,a,w,once,d,d,yes,always,notify_me_always,notify_me_always,no,once,noonce,others,1,2,4,2,cluster3
35,9080,b,d,once,d,d,yes,always,notify_me_always,notify_me_always,yes,once,yesonce,others,2,4,5,3,cluster3
35,9090,g,a,continuous,b,b,yes,always,notify_me_always,notify_me_always,no,once,noonce,others,1,4,3,3,cluster3
35,9100,f,zb,continuous,b,d,yes,always,notify_me_always,notify_me_always,no,always,noalways,others,0,1,2,1,cluster3
36,2530,g,k,once,f,c,yes,always,notify_me_always,notify_me_always,no,always,noalways,others,0,2,2,2,cluster3
36,2540,b,t,once,c,c,yes,always,notify_me_always,notify_me_always,no,always,noalways,others,0,2,3,3,cluster3
36,2550,d,v,once,e,a,yes,always,notify_me_always,notify_me_always,yes,always,yesalways,yesalways,3,5,6,5,cluster3
36,2560,c,u,continuous,d,d,yes,always,notify_me_always,notify_me_always,no,always,noalways,others,0,2,5,6,cluster3
36,2570,e,i,once,e,a,yes,always,notify_me_always,notify_me_always,yes,once,yesonce,others,2,3,1,1,cluster3
36,2580,a,e,once,a,a,yes,once,notify_me_once,other_two,yes,once,yesonce,others,2,6,3,3,cluster3
36,2590,e,w,continuous,f,b,yes,always,notify_me_always,notify_me_always,yes,once,yesonce,others,2,2,5,5,cluster3
36,2600,a,s,continuous,b,b,yes,always,notify_me_always,notify_me_always,yes,once,yesonce,others,2,2,3,3,cluster3
36,2610,g,y,continuous,a,c,yes,always,notify_me_always,notify_me_always,no,always,noalways,others,0,1,2,2,cluster3
36,2620,b,f,continuous,b,b,yes,always,notify_me_always,notify_me_always,no,always,noalways,others,0,2,5,3,cluster3
36,2630,f,d,continuous,f,b,yes,always,notify_me_always,notify_me_always,yes,always,yesalways,yesalways,3,4,5,6,cluster3
36,2640,c,g,once,c,c,yes,always,notify_me_always,notify_me_always,no,always,noalways,others,0,1,5,3,cluster3
36,2650,f,x,once,f,c,yes,always,notify_me_always,notify_me_always,no,always,noalways,others,0,3,6,5,cluster3
36,2660,d,h,continuous,d,d,yes,always,notify_me_always,notify_me_always,no,always,noalways,others,0,1,6,1,cluster3
42,19330,e,q,continuous,c,c,yes,once,notify_me_once,other_two,no,always,noalways,others,0,2,4,2,cluster1
42,19340,f,d,continuous,c,c,yes,always,notify_me_always,notify_me_always,no,always,noalways,others,0,1,1,1,cluster1
42,19350,d,p,once,b,b,yes,always,notify_me_always,notify_me_always,no,always,noalways,others,0,1,1,1,cluster1
42,19360,c,o,continuous,a,a,yes,always,notify_me_always,notify_me_always,no,always,noalways,others,0,2,2,1,cluster1
42,19370,d,b,continuous,a,a,yes,always,notify_me_always,notify_me_always,no,always,noalways,others,0,1,1,1,cluster1
42,19380,b,zb,once,f,c,yes,always,notify_me_always,notify_me_always,no,always,noalways,others,0,1,1,1,cluster1
42,19390,e,c,once,b,b,yes,always,notify_me_always,notify_me_always,no,always,noalways,others,0,1,1,1,cluster1
42,19400,g,e,once,d,d,yes,always,notify_me_always,notify_me_always,yes,always,yesalways,yesalways,3,3,3,5,cluster1
42,19410,g,s,continuous,e,a,yes,always,notify_me_always,notify_me_always,no,always,noalways,others,0,1,1,2,cluster1
42,19420,a,p,continuous,f,b,yes,always,notify_me_always,notify_me_always,no,always,noalways,others,0,1,2,1,cluster1
42,19430,b,n,continuous,f,b,yes,always,notify_me_always,notify_me_always,no,always,noalways,others,0,3,3,2,cluster1
42,19440,f,o,once,d,d,yes,always,notify_me_always,notify_me_always,no,always,noalways,others,0,2,3,2,cluster1
42,19450,c,a,once,f,a,yes,always,notify_me_always,notify_me_always,no,always,noalways,others,0,1,1,1,cluster1
42,19460,a,a,once,e,a,yes,always,notify_me_always,notify_me_always,no,always,noalways,others,0,1,1,1,cluster1
43,2950,f,p,once,f,b,yes,always,notify_me_always,notify_me_always,no,always,noalways,others,0,3,5,4,cluster2
43,2960,g,n,once,f,b,yes,always,notify_me_always,notify_me_always,yes,always,yesalways,yesalways,3,5,4,4,cluster2
43,2970,e,l,once,e,d,no,blank,do_not_notify_me,other_two,yes,once,yesonce,others,2,4,5,5,cluster2
43,2980,d,y,once,e,d,no,blank,do_not_notify_me,other_two,yes,always,yesalways,yesalways,3,6,5,5,cluster2
43,2990,d,k,continuous,d,c,yes,always,notify_me_always,notify_me_always,no,always,noalways,others,0,3,2,3,cluster2
43,3000,a,v,continuous,b,a,yes,always,notify_me_always,notify_me_always,no,always,noalways,others,0,2,2,1,cluster2
43,3010,b,i,continuous,b,a,yes,always,notify_me_always,notify_me_always,no,always,noalways,others,0,2,2,2,cluster2
43,3020,c,x,continuous,d,c,yes,always,notify_me_always,notify_me_always,no,always,noalways,others,0,2,2,2,cluster2
43,3030,b,w,once,c,b,yes,always,notify_me_always,notify_me_always,no,always,noalways,others,0,2,2,1,cluster2
43,3040,f,a,continuous,f,a,yes,always,notify_me_always,notify_me_always,yes,always,yesalways,yesalways,3,4,4,4,cluster2
43,3050,c,d,once,c,b,yes,always,notify_me_always,notify_me_always,yes,always,yesalways,yesalways,3,4,4,4,cluster2
43,3060,e,z,continuous,f,a,yes,always,notify_me_always,notify_me_always,no,always,noalways,others,0,1,2,2,cluster2
43,3070,a,h,once,a,d,yes,always,notify_me_always,notify_me_always,no,always,noalways,others,0,1,2,2,cluster2
43,3080,g,zb,continuous,a,b,yes,always,notify_me_always,notify_me_always,no,always,noalways,others,0,1,2,1,cluster2
45,8270,c,t,once,f,a,yes,always,notify_me_always,notify_me_always,no,always,noalways,others,0,4,3,3,cluster4
45,8280,e,v,once,a,b,yes,always,notify_me_always,notify_me_always,no,always,noalways,others,0,1,1,1,cluster4
45,8290,f,i,once,a,b,yes,always,notify_me_always,notify_me_always,no,always,noalways,others,0,1,1,1,cluster4
45,8300,e,h,continuous,f,b,yes,always,notify_me_always,notify_me_always,no,always,noalways,others,0,4,4,4,cluster4
45,8310,b,e,once,d,c,no,blank,do_not_notify_me,other_two,yes,always,yesalways,yesalways,3,4,5,4,cluster4
45,8320,f,w,continuous,b,c,yes,always,notify_me_always,notify_me_always,no,always,noalways,others,0,1,1,1,cluster4
45,8330,g,d,continuous,b,c,yes,always,notify_me_always,notify_me_always,no,always,noalways,others,0,1,1,1,cluster4
45,8340,g,x,once,c,d,yes,always,notify_me_always,notify_me_always,no,always,noalways,others,0,1,1,1,cluster4
45,8350,d,u,continuous,f,b,yes,always,notify_me_always,notify_me_always,no,once,noonce,others,1,2,3,3,cluster4
45,8360,d,g,once,f,a,yes,always,notify_me_always,notify_me_always,no,always,noalways,others,0,1,4,4,cluster4
45,8370,a,o,once,d,c,yes,always,notify_me_always,notify_me_always,no,always,noalways,others,0,1,2,2,cluster4
45,8380,c,f,continuous,e,d,yes,always,notify_me_always,notify_me_always,no,always,noalways,others,0,1,4,2,cluster4
45,8390,a,d,continuous,c,b,yes,always,notify_me_always,notify_me_always,no,always,noalways,others,0,1,1,1,cluster4
45,8400,b,s,continuous,e,d,yes,always,notify_me_always,notify_me_always,no,always,noalways,others,0,1,2,2,cluster4
46,16530,f,z,continuous,d,d,yes,once,notify_me_once,other_two,no,always,noalways,others,0,2,3,2,cluster1
46,16540,c,w,once,a,a,yes,always,notify_me_always,notify_me_always,no,always,noalways,others,0,1,2,1,cluster1
